orbital_period,transit_duration,planet_radius,star_temp,star_radius,label
19.6001405,8.613,2.08,6003.0,0.932,-1
361.526458,6.947,5.7,7196.0,1.923,-1
48.0506878,7.999,2.36,5332.0,1.453,1
34.08429351,1.3521,36.05,5252.0,0.922,0
9.44942628,6.3064,75.22,5092.0,2.664,-1
0.933489066,1.41864,48.01,5758.0,1.084,-1
1.908525084,4.169,3.74,9174.0,2.471,-1
0.798467681,0.86,0.82,5575.0,0.733,-1
0.867721348,4.8783,67.0,5510.0,1.276,-1
161.252567,23.626,5.04,5985.0,0.811,-1
3.90863457,1.7704,1.86,4518.0,0.653,1
77.086191,4.77,29.77,6228.0,1.049,1
1.673662758,2.3135,23.42,6444.0,1.053,-1
5.93717724,5.355,594.32,5780.0,1.0,-1
3.89043062,6.596,1.24,5646.0,0.896,-1
16.8282542,39.098,2.66,5575.0,0.972,-1
2.489549075,2.4345,59.57,6184.0,1.406,-1
1.644221032,2.9122,1.18,6297.0,1.369,1
4.469731089,5.257,84.63,5758.0,2.318,-1
4.101595158,6.10362,51.08,5610.0,0.808,-1
1.731803197,5.6803,22.87,5761.0,1.029,-1
2.64830047,2.6395,126.54,4839.0,9.278,-1
17.2653659,5.02,1.16,6388.0,1.402,1
3.486318703,2.7904,54.53,5780.0,1.0,-1
1.705780649,1.6271,25.95,4970.0,0.591,-1
7.45306683,4.7617,1044.28,5780.0,1.0,-1
2.929299629,7.102,51.67,5780.0,1.0,-1
5.50811352,2.9516,34.03,5188.0,0.624,-1
0.569115097,3.5028,156.15,7174.0,1.705,-1
2.529073751,1.8827,25.8,5465.0,0.766,-1
202.1168173,4.683,5.8,5536.0,0.917,0
0.916326699,3.1427,50.7,6046.0,0.972,-1
33.0405509,3.3613,2.36,5688.0,0.971,1
1.306723495,6.606,27.42,4651.0,0.657,-1
0.7967202,4.25304,56.89,5780.0,1.0,-1
359.102042,16.949,28.76,6355.0,1.108,-1
160.130899,13.775,6.67,6092.0,1.759,1
2.69634575,3.785,1.46,5418.0,1.051,-1
2.553924603,9.835,32.67,5993.0,0.986,-1
8.487871809,4.19829,46.24,5553.0,0.855,-1
5.50817321,3.6845,39.18,5051.0,0.644,-1
6.142812722,6.0751,31.9,5780.0,1.0,-1
175.06586091,4.5181,40.63,6021.0,0.819,-1
20.8392148,2.3321,51.9,5378.0,0.812,-1
9.50158045,5.0701,73.07,5780.0,1.0,-1
19.226055,2.949,3.52,5193.0,0.621,-1
2.050435466,8.0122,34.84,5440.0,0.825,-1
10.72725536,1.7541,12.85,3324.0,0.268,-1
1.507101452,5.2005,39.32,5884.0,0.876,-1
1.274841686,3.5903,63.68,6211.0,1.281,-1
4.02582434,2.8059,1.79,5509.0,1.116,1
2.845746618,13.0719,135.99,5641.0,1.776,-1
2.30120705,25.08,28.64,5641.0,0.85,-1
337.377514,12.136,37.23,6029.0,0.998,-1
8.58965725,8.9793,27.86,5697.0,0.892,-1
2.508116,2.504,12.28,5096.0,8.769,0
8.56751264,5.449,23.05,6212.0,1.054,-1
1.061934313,3.194,15.14,4304.0,0.566,-1
2.406574511,3.4382,26.22,6167.0,1.107,-1
96.231257,2.488,29.26,4895.0,9.529,-1
30.5528701,5.3367,63.57,6441.0,1.165,-1
26.2347447,3.536,2.76,6297.0,1.369,1
160.88451966,10.8771,9.09,5650.0,1.044,1
4.04506346,3.22222,67.94,5780.0,1.0,-1
141.2415405,6.7645,11.49,5705.0,1.017,0
217.83184293,21.306,11.17,6259.0,1.167,1
16.0988294,5.686,1.14,5657.0,0.911,0
1.433262145,5.6316,5.67,5977.0,1.068,-1
0.782046543,1.9874,43.07,4768.0,0.591,-1
5.663604992,1.4283,54.55,5780.0,1.0,-1
18.076610347,3.1396,39.16,4848.0,0.764,-1
6.47173281,7.1964,13.68,6318.0,1.685,-1
1.031100362,2.9759,27.35,5666.0,0.752,-1
0.597933142,3.47133,63.46,5780.0,1.0,-1
5.36652724,8.367,7.97,5858.0,0.849,-1
1.540392098,3.7271,17.63,4911.0,0.724,-1
47.1484324,3.1347,2.58,4975.0,0.734,1
2.50475282,2.376,1.48,5509.0,1.116,0
59.3627946,13.972,2.23,5786.0,1.471,0
247.891041,18.363,4.74,6121.0,1.536,0
2.199076661,6.11,21.72,5310.0,0.791,-1
1.79110997,2.0917,1.29,6040.0,0.999,1
7.77241144,5.272,1.69,6014.0,0.993,-1
1.99469354,5.297,0.46,3799.0,0.51,0
10.51421162,3.877,1.25,6259.0,1.167,0
11.344347453,5.9738,62.52,5780.0,1.0,-1
214.3120439,16.2938,9.17,6471.0,1.357,1
0.876826336,3.6097,37.24,6344.0,0.962,-1
208.86909724,4.5707,29.95,5914.0,0.987,-1
7.2593226,6.1394,1.57,5914.0,0.987,1
1.98663794,4.7585,134.5,9191.0,2.619,-1
13.54208867,4.9406,26.65,5496.0,0.927,-1
7.549303633,2.3665,34.45,5402.0,0.815,-1
0.77544539,1.8764,35.53,5861.0,0.865,-1
308.255238,11.959,18.98,4852.0,7.797,-1
3.46724809,11.01,2.52,4969.0,0.543,-1
7.4413445,2.8754,43.5,6540.0,1.183,-1
4.618309224,3.6752,25.43,5452.0,0.815,-1
0.677761275,3.7085,22.15,5699.0,0.853,-1
2.845739012,11.9327,44.7,5982.0,0.96,-1
175.358905,5.34,2.9,5109.0,2.02,-1
0.582895412,1.0528,5.87,6263.0,1.009,0
0.496069986,1.5568,10.0,5096.0,8.769,0
12.42618005,28.1949,3.48,4624.0,0.684,-1
2.189090653,5.2094,23.25,5401.0,0.777,-1
5.33905606,1.6415,1.9,5057.0,0.704,1
23.2218115,2.744,2.42,5808.0,1.374,1
3.351573993,2.8758,24.15,5984.0,1.033,-1
8.097050622,5.6736,24.01,5753.0,0.894,-1
2.119107262,7.5384,77.23,6381.0,1.423,-1
5.24088367,3.3656,12.74,6452.0,1.305,0
142.545,8.75,2.52,5642.0,0.846,1
240.7990472,16.666,10.31,5758.0,1.385,1
0.888584158,2.25012,43.7,4324.0,0.616,-1
0.865959015,1.9058,144.5,4561.0,0.469,-1
1.527491117,7.9136,27.85,4273.0,0.595,-1
0.61496383,1.93053,44.79,4509.0,0.663,-1
161.253747,25.322,4.98,5570.0,0.803,-1
2.974163938,1.7423,34.74,5780.0,1.0,-1
15.84131693,1.8156,670.04,4993.0,19.695,-1
6.13074243,2.84,1.26,5741.0,0.833,0
9.2075634,3.365,5.5,5678.0,1.303,0
2.5903958,2.088,2.55,5678.0,1.303,1
5.3235335,2.714,2.69,5678.0,1.303,1
0.831741499,2.297,41.62,6343.0,1.14,-1
4.44737112,19.45,2.06,5472.0,0.981,-1
12.893018017,3.30029,62.52,6387.0,1.408,-1
4.532416322,3.2864,62.25,6306.0,1.281,-1
1.160153553,2.16452,60.47,6200.0,1.382,0
4.032760214,2.7194,378.61,4969.0,9.433,-1
6.714247798,3.3304,14.78,5159.0,0.8,-1
2.21396079,3.452,0.87,4922.0,0.823,-1
11.35501209,14.557,8.0,4594.0,0.567,-1
1.195515251,5.0834,49.33,6040.0,1.155,-1
2.60720833,2.6452,7.31,6366.0,1.236,0
5.80184753,3.9551,14.0,5687.0,0.921,0
2.38404983,3.2849,66.14,5780.0,1.0,-1
5.24078259,5.238,24.73,6192.0,0.917,-1
5.26641416,2.4404,2.62,6338.0,1.602,-1
1.847892736,1.8904,1.51,5763.0,0.842,1
0.604358764,1.0423,23.28,3569.0,0.427,0
11.3775281,12.918,82.26,6943.0,1.66,-1
0.7981968,2.22035,62.38,5780.0,1.0,-1
0.695954898,1.469,2.58,6737.0,1.425,-1
0.948951607,4.3809,115.31,5780.0,1.0,-1
19.37070781,2.2466,108.54,5321.0,4.335,-1
14.46993942,7.455,85.84,4735.0,9.043,-1
1.278555003,1.4247,5.19,5636.0,0.827,-1
1.226223959,2.1689,1.0,5855.0,1.34,1
2.244600029,1.9204,27.47,5256.0,0.802,-1
181.8521773,5.7725,46.38,6063.0,1.012,-1
223.1127475,8.9683,46.33,6211.0,1.056,-1
15.64064161,6.4524,77.18,6517.0,1.374,-1
6.8873113,2.214,0.72,5208.0,0.772,0
43.8496474,2.217,21.42,4893.0,10.363,-1
0.752158047,2.42733,106.66,5770.0,2.221,-1
3.796488133,11.0659,40.83,6137.0,1.018,-1
17.7476059,5.066,146.63,8992.0,4.832,-1
1.233076007,12.506,31.39,5602.0,0.817,-1
19.4444573,5.509,1.53,6278.0,1.081,-1
1.1910489,1.3738,22.76,5089.0,0.693,-1
0.546248198,2.1081,54.23,5780.0,1.0,-1
2.18565886,1.966,0.44,4997.0,0.746,0
1.811966339,3.792,95.19,5904.0,3.348,0
66.1539783,5.896,9.69,6077.0,0.999,-1
158.3226379,2.1881,25.41,4340.0,0.572,-1
3.93276627,2.9403,1.5,5688.0,0.971,1
198.680859,8.282,2.79,5330.0,1.013,1
1.592634161,8.9488,100.2,6574.0,1.768,-1
3.31577795,4.2349,27.77,5528.0,0.849,-1
2.990252395,7.8462,89.85,5780.0,1.0,-1
2.08043378,7.708,510.48,6377.0,1.119,-1
4.944046127,4.50334,54.29,5780.0,1.0,-1
4.464565251,4.0221,43.21,5743.0,0.853,-1
1.523298835,5.9083,38.95,5311.0,0.866,-1
3.539631353,1.5372,39.34,7021.0,2.629,-1
6.195861785,2.6078,215.89,5608.0,0.813,-1
0.566805514,4.367,0.82,5115.0,0.917,-1
27.961084,3.8741,21.5,6770.0,1.361,-1
186.5168116,3.1968,37.5,5018.0,2.99,-1
197.1455327,2.1145,72.16,7214.0,1.935,0
0.532087933,3.45028,74.83,5780.0,1.0,-1
3.204222652,2.7952,23.55,5139.0,0.741,-1
0.687898282,3.96401,55.58,5780.0,1.0,-1
2.178154774,3.5302,19.46,5515.0,0.712,-1
0.99466172,1.576,31.84,5750.0,1.021,-1
359.00688,32.16,28.57,5715.0,0.834,-1
1.138548215,2.1482,1.45,6520.0,1.713,1
121.0598037,3.112,1680.99,3942.0,60.688,-1
0.721335207,1.509,0.54,6328.0,0.948,-1
3.28274272,8.9,1.85,5741.0,0.82,-1
1.231361934,5.433,2.93,6095.0,1.016,-1
89.7224125,10.963,2.21,6429.0,1.262,1
7.12766417,2.491,1.21,5159.0,0.821,0
2.080431782,7.4997,345.7,8344.0,2.115,-1
3.52364689,3.439,0.94,6269.0,1.085,0
1.157804607,4.66082,118.11,6510.0,1.425,-1
19.979098,10.5638,22.98,5907.0,1.126,-1
1.433262401,6.2205,136.47,7311.0,1.959,-1
23.8706941,3.4812,49.6,6022.0,1.166,-1
4.78850084,2.099,0.63,5208.0,0.772,0
0.566769068,3.011,1.06,5496.0,1.533,-1
6.2820426,7.941,23.76,6635.0,3.798,-1
0.97430309,2.1088,37.62,5688.0,0.786,-1
141.73403059,1.5851,10.3,5606.0,0.918,-1
119.686505,29.33,23.0,5715.0,0.834,-1
53.556625,16.18,26.31,7643.0,3.618,-1
1.210693626,1.434,0.99,5014.0,0.756,0
1.090011003,1.5,1.04,5081.0,0.77,0
18.2572722,3.434,0.94,5014.0,0.756,0
34.2115022,4.947,1.15,4955.0,0.721,1
7.061149921,3.33515,43.71,5585.0,0.798,-1
2.682767439,4.58143,70.67,5780.0,1.0,-1
3.711012492,3.3394,46.24,6141.0,1.117,-1
1.780982447,3.4297,60.45,5780.0,1.0,-1
1.815632406,3.35773,108.78,9954.0,2.408,-1
205.5833309,6.0353,42.69,6328.0,0.915,-1
4.309067482,2.21,101.41,4897.0,0.789,-1
36.4721523,2.673,0.7,5853.0,0.895,-1
111.0396205,25.751,8.6,5470.0,0.777,-1
3.187087241,7.2897,928.96,4599.0,23.673,-1
1.023470248,2.3804,100.39,5780.0,1.0,-1
5.55260695,4.1178,2674.69,3306.0,116.965,-1
2.347479696,26.25,60.5,5891.0,1.138,-1
1.13353095,3.17,0.49,6318.0,1.121,-1
0.890745373,1.9215,36.92,5780.0,1.0,-1
440.7843755,21.693,7.23,6340.0,1.393,1
2.723858181,1.4313,7.13,4416.0,0.733,-1
0.635441862,1.9827,56.3,5780.0,1.0,-1
3.255189932,2.7117,1.39,5807.0,1.256,-1
2.531140101,20.399,32.12,5325.0,0.75,-1
0.938750221,1.3568,1.46,5497.0,0.886,1
2.992704682,1.2585,7.86,5908.0,3.915,-1
6.12810722,2.824,39.52,7245.0,1.667,-1
2.115511511,8.5116,36.16,4188.0,0.661,-1
2.446736567,5.0201,71.52,5780.0,1.0,-1
21.3779536,24.872,173.18,4905.0,3.484,-1
4.350460215,2.5276,533.08,6585.0,1.416,-1
22.77194512,10.1995,251.93,5073.0,4.61,-1
67.844689,11.757,2.65,5878.0,1.812,1
27.3214242,4.836,3.61,5592.0,1.451,1
9.84883968,5.7425,63.42,6938.0,1.31,-1
227.6625222,5.5072,44.24,6124.0,1.007,-1
1.06100873,2.6715,9.14,5080.0,0.947,-1
0.623393802,1.40392,28.21,4330.0,0.639,-1
0.65355361,1.63,22.95,4550.0,0.66,1
2.3702932,1.666,1.29,5668.0,0.868,1
1.873380717,10.1083,89.79,5992.0,1.171,-1
1.87337894,9.1328,51.11,4740.0,5.721,-1
7.50023955,2.916,21.06,5849.0,0.919,-1
0.716709897,0.7466,66.73,5173.0,2.742,-1
2.248063246,5.1297,30.38,6325.0,1.112,-1
63.3278636,47.0744,54.17,4919.0,5.198,-1
219.3215562,12.4124,6.11,6063.0,1.012,1
245.4382021,14.502,19.17,5637.0,0.99,-1
178.4129899,2.9298,33.24,6078.0,1.148,-1
2.192004364,3.075,37.56,5306.0,0.687,-1
3.900109346,3.9037,40.37,5791.0,0.969,-1
1.471060209,4.3708,165.15,8749.0,2.911,-1
213.3990406,6.5043,35.2,6960.0,1.83,-1
6.40802979,2.9288,51.44,6261.0,1.194,-1
0.962835804,4.9844,458.02,3982.0,32.244,-1
4.639602084,3.4636,19.96,6078.0,1.194,-1
2.991885335,7.4319,3.94,5750.0,0.839,-1
1.327471395,5.2334,7.08,5232.0,0.777,-1
0.566792595,2.637,0.5,6277.0,1.121,-1
1.247156944,2.6779,26042.9,4770.0,9.67,-1
288.3128666,5.419,13.21,5672.0,1.22,0
2.119100054,8.2163,34.34,6292.0,1.078,-1
1.466535757,0.8222,4.28,5888.0,1.02,-1
1.49131759,4.721,1.26,6014.0,2.429,-1
19.57783279,1.9857,1.96,5620.0,0.884,0
3.04476607,9.568,15.7,5627.0,0.818,-1
70.9672087,6.9623,2.84,5818.0,0.986,1
4.45543346,5.116,51.69,5780.0,1.0,-1
14.323889947,4.83729,45.93,5853.0,0.895,-1
106.18732,10.29,231.85,3287.0,152.969,0
105.6552651,9.39,4.22,5741.0,1.136,1
4.029803201,4.4301,47.58,6024.0,1.078,-1
1.303858554,4.36797,73.29,6282.0,1.343,-1
9.74765878,2.62,0.78,5176.0,0.738,0
3.18899015,2.722,0.98,5700.0,1.176,1
309.89103,16.4,2.15,6450.0,1.155,0
1.570518376,3.2035,450.76,5314.0,11.82,-1
115.9943364,2.4136,13.66,4530.0,0.735,-1
0.623441636,1.46001,29.19,5319.0,0.654,-1
14.5417471,5.6067,163.25,5032.0,5.922,-1
2.81753381,2.1551,52.91,6313.0,1.098,-1
56.6993107,7.0706,539.16,4727.0,13.547,-1
161.252247,23.467,4.49,5555.0,0.811,-1
0.867719291,6.323,37.79,6220.0,1.056,-1
1.803697292,1.5922,1.0,6438.0,1.166,-1
0.84112187,2.0431,39.34,5048.0,0.707,-1
0.828326025,1.42721,49.67,5400.0,0.978,-1
1.219324537,4.7501,60.62,5455.0,0.897,-1
2.401751509,2.0835,268.75,4577.0,0.557,-1
36.97709537,5.2063,59.66,5780.0,1.0,-1
16.371883638,3.44467,70.73,5642.0,1.415,-1
2.617284592,9.5545,162.67,5510.0,2.649,-1
10.14873521,5.603,71.11,6366.0,1.296,-1
2.897436854,3.2833,64.69,5780.0,1.0,-1
5.546083089,2.717,22.27,7358.0,4.037,1
6.87366398,7.0845,12.01,5662.0,0.805,-1
0.668483494,2.4129,138.76,5780.0,1.0,-1
1.070272827,4.2844,28.73,4628.0,0.653,-1
0.977170246,3.4842,5.08,5596.0,3.938,-1
1.135930136,4.5036,52.05,6247.0,0.954,-1
1.801863222,7.2492,145.36,7479.0,2.324,-1
54.77145968,37.1871,34.32,5145.0,3.866,-1
1.674690886,2.0179,29.78,6397.0,1.157,-1
1.013774136,1.2774,18.59,3644.0,0.389,-1
50.271927,6.073,2.94,6520.0,1.215,0
290.1401717,2.1583,11.58,5631.0,1.263,0
161.515617,6.548,2.88,4243.0,0.641,1
2.112405306,2.5845,19.01,5562.0,0.756,-1
1.870990236,1.8432,26.1,6384.0,1.086,-1
5.56648691,10.931,43.67,4694.0,12.701,-1
1.33253834,3.737,0.64,5520.0,0.818,-1
1.241483276,2.195,27.25,6140.0,1.053,-1
3.01551943,3.1713,155.81,5299.0,2.761,-1
2.112395777,2.7714,115.26,5780.0,1.0,-1
14.8444836,6.091,2.49,6642.0,1.846,1
2.252417903,1.9767,27.09,3979.0,0.544,-1
14.658013949,3.03316,121.59,5146.0,1.626,-1
2.900613144,3.7357,38.63,5977.0,0.931,-1
174.7697122,2.3569,38.79,5704.0,0.804,-1
31.43284649,5.3541,57.21,5780.0,1.0,-1
1.72110057,1.922,0.7,5700.0,1.176,0
9.72675447,19.6214,995.22,6327.0,2.433,-1
8.096939227,2.8833,68.48,6572.0,1.418,-1
0.64234865,2.1184,25.76,5441.0,0.791,-1
130.4194187,4.165,57.51,5770.0,1.685,-1
1.78526527,6.2233,41.19,6505.0,1.228,-1
4.8591441,3.8588,6.9,6586.0,1.207,0
5.95077813,5.6,32.26,5122.0,9.828,-1
99.673478,0.968,576.14,4932.0,0.492,-1
4.7425521,1.11,7.27,6161.0,1.053,0
0.955297055,1.7405,18.16,5319.0,0.734,-1
280.476576,32.24,3.16,5869.0,0.892,-1
152.8255989,22.688,34.85,4991.0,7.506,0
2.41660149,1.9699,0.92,5705.0,1.026,1
4.252082243,2.7543,33.14,5802.0,0.794,-1
14.180228311,4.5344,62.41,6289.0,1.142,-1
282.5253558,10.7965,8.98,5725.0,0.913,1
1.87887673,6.60887,148.25,6569.0,1.235,-1
17.79391159,4.3194,33.3,5780.0,1.0,-1
7.942583252,7.0612,219.02,5516.0,2.178,-1
15.85231085,4.8707,679.44,5780.0,1.0,-1
2.415925551,9.7769,300.82,8796.0,3.278,-1
0.656201038,4.17901,112.77,6025.0,0.999,-1
2.617280959,9.661,395.94,6432.0,1.345,-1
18.577903,20.11,1.36,6432.0,1.345,-1
1.412524016,5.74859,68.92,6690.0,1.174,-1
5.77676732,6.822,26.2,4401.0,0.645,-1
88.40678718,12.3079,4.55,5611.0,1.073,1
3.635723653,2.1862,1.23,6422.0,1.295,-1
45.3968385,4.477,21.23,5649.0,0.705,-1
15.160166,5.856,2.09,5940.0,1.191,-1
2.63009438,11.226,25.55,6338.0,1.091,-1
9.40527028,2.076,25.39,6347.0,0.996,-1
4.15713766,1.808,1.17,6470.0,1.324,-1
3.2136904,2.205,1.22,6184.0,1.579,-1
2.87066026,1.541,1.72,5910.0,0.796,-1
0.991105114,2.2137,36.87,4769.0,0.578,-1
12.425580393,57.2012,21.34,4594.0,0.743,-1
138.944022,10.611,2.57,6014.0,1.115,1
12.4260454,27.7691,2.64,5645.0,0.817,-1
12.4260002,30.1966,2.39,5645.0,0.817,-1
0.968026356,0.7143,1.78,6469.0,1.193,-1
1.179969562,1.9745,120.02,5500.0,3.899,-1
10.10176739,2.1267,26.09,6058.0,0.867,-1
10.57910009,1.4553,2.03,6323.0,1.093,-1
1.480283464,2.486,0.97,5897.0,1.259,0
15.420409367,2.3707,16.62,5468.0,0.88,-1
9.97682072,3.4873,2.85,5500.0,0.928,1
61.4913415,9.627,4.57,4796.0,0.598,-1
5.0263815,4.384,0.84,5783.0,0.962,0
16.00351679,4.001,18.01,5283.0,0.695,-1
1.86390886,4.414,77.99,6689.0,3.381,-1
2.03743942,3.103,0.82,5751.0,0.774,-1
332.74984,14.77,2.55,6372.0,1.112,-1
2.4681015,2.83,1.22,5516.0,0.872,-1
215.15218,19.97,1.36,5914.0,0.828,-1
3.17275711,5.404,1.27,5058.0,0.739,-1
6.68231249,3.251,2.09,5343.0,2.506,0
0.73619448,1.1148,1.84,6355.0,1.09,-1
10.18670759,7.498,0.95,3995.0,0.555,-1
365.994154,13.071,2.87,6074.0,0.965,-1
0.54028956,3.619,21.45,5997.0,0.993,-1
2.49047468,2.2003,1.53,6067.0,0.997,-1
2.17257963,1.5794,13.55,6038.0,0.971,-1
3.307669761,1.672,3.87,5959.0,2.382,-1
3.183961388,3.7875,37.22,5716.0,1.76,-1
0.759766456,5.323,29.02,6174.0,1.026,-1
1.219034472,2.151,9.82,5833.0,1.192,-1
7.37339245,2.883,13.73,6484.0,1.093,-1
4.70847097,6.0503,19.58,6214.0,1.061,-1
66.119119,3.086,3.0,5828.0,1.028,0
0.982090079,1.44892,29.95,5472.0,0.742,-1
2.972047661,1.198,24.74,4491.0,0.711,-1
2.237180102,1.4734,1.75,5080.0,0.793,-1
0.93374232,6.552,18.29,5553.0,0.806,-1
0.495434094,1.2496,1.57,5529.0,0.936,-1
8.48031302,5.988,2.74,6541.0,2.43,-1
0.66682654,0.7847,1.49,3993.0,0.554,0
0.882131829,6.8106,8.13,6168.0,0.911,-1
0.489682339,1.7495,37.47,3898.0,0.53,-1
364.751562,13.057,2.89,4386.0,0.63,1
2.189098506,5.1498,29.7,5681.0,0.859,-1
0.7088055,3.6789,41.08,5989.0,0.908,-1
88.821421,9.35,234.99,5081.0,3.365,-1
1.507761203,3.096,31.77,5069.0,0.818,-1
1.506019633,2.408,1.08,6065.0,0.896,-1
0.572513875,2.353,0.52,5171.0,0.76,-1
35.14578122,2.253,32.5,5437.0,0.783,-1
3.690317047,1.3784,20.23,6120.0,1.054,0
105.9566815,6.9988,3.79,5327.0,0.8,1
2.95600563,2.6717,0.81,5668.0,0.916,-1
11.805707539,2.0494,18.48,6065.0,1.891,-1
25.3710555,3.739,1.43,6029.0,1.494,-1
1.38680229,1.7065,29.33,6823.0,2.037,0
8.58966893,6.962,155.18,3837.0,80.307,-1
4.468456599,1.4195,24.81,5869.0,0.942,-1
0.933754669,4.048,1.48,6443.0,1.457,-1
1.71030803,2.718,1.32,5790.0,0.9,-1
79.9201319,4.482,1.81,3812.0,0.476,-1
199.3113,6.43,1.64,5662.0,0.789,-1
157.82131,12.42,1.59,6082.0,1.147,-1
2.28612573,12.408,22.63,6063.0,1.012,-1
199.66876,8.996,1.45,5678.0,0.921,0
2.881100027,9.43866,446.29,8104.0,3.369,-1
1.33254971,4.69,1.36,6150.0,1.004,-1
0.469334634,0.8864,2.4,5888.0,1.008,0
0.849277809,3.137,20.11,5743.0,0.853,-1
71.4523167,6.276,2.19,6148.0,1.488,1
1.752564549,3.503,1.38,6221.0,1.18,-1
1.752553762,3.877,1.06,4408.0,0.529,-1
2.065351521,2.661,1.03,5266.0,0.749,-1
2.253551793,3.66,1.7,6526.0,1.426,-1
1.06378861,1.072,1.61,5265.0,1.002,1
1.854493861,4.2367,29.39,5431.0,0.843,-1
2.1990638,3.197,1.33,5003.0,0.707,-1
132.1331011,26.715,75.08,5067.0,8.121,0
1.120646438,1.7664,89.35,4972.0,4.034,-1
1.710279417,2.252,1.57,5834.0,1.023,-1
65.238281,5.756,5.18,5254.0,3.761,-1
0.56679641,2.324,0.46,5403.0,0.888,-1
9.88736642,4.23,0.68,5693.0,0.816,0
42.3520039,7.773,6.3,6864.0,2.632,1
0.789160884,0.9268,0.91,4258.0,0.622,1
2.399081606,4.384,40.6,5780.0,1.0,-1
5.14072621,27.24,19.28,5751.0,1.035,-1
0.566798545,5.224,0.53,5629.0,0.87,-1
1.44445234,0.9753,2.03,5305.0,1.449,1
3.55653637,8.7,1.7,5950.0,1.114,-1
9.60853601,3.672,31.99,6377.0,1.158,-1
0.933747751,3.9236,2.07,6985.0,2.187,-1
3.17463577,10.988,9.32,5999.0,0.996,-1
0.902222843,2.0516,48.23,3705.0,89.806,-1
22.4685309,3.034,20.05,5461.0,3.301,-1
10.16104834,3.0448,2.72,5636.0,0.913,-1
2.743978797,6.442,38.11,5334.0,0.81,0
1.332561398,4.103,2.16,6468.0,1.602,-1
12.89623554,2.625,2.55,6072.0,0.923,0
364.14397,15.37,2.2,6039.0,0.951,-1
21.78769087,4.498,71.95,5627.0,3.05,-1
5.90741476,1.016,5.1,4963.0,0.69,1
2.368173896,2.346,10.92,5944.0,0.991,-1
5.73865933,4.051,1.84,3841.0,0.509,-1
91.05641908,6.7282,53.1,6142.0,1.046,-1
4.49686066,1.7306,1.93,3698.0,0.444,1
0.5374094,1.2039,0.96,5749.0,0.988,0
24.7543849,3.39,2.1,4852.0,0.804,1
0.475068516,0.8552,1.03,6045.0,0.955,-1
1.79683793,7.911,3.37,7592.0,1.714,-1
12.425484,28.0218,1.55,5478.0,1.017,-1
17.7838298,3.997,1.6,6014.0,1.021,1
1.204529346,1.62,1.4,5340.0,1.504,-1
2.15839583,8.09,14.28,5272.0,0.662,-1
371.1495,15.855,2.07,5988.0,0.836,-1
3.374684854,4.48335,49.25,5754.0,0.943,-1
2.61841046,3.304,1.12,5912.0,0.82,-1
4.593594819,2.6391,8.85,6075.0,0.969,-1
125.0426,8.99,1.2,6273.0,1.139,-1
6.17039154,2.116,2.17,6137.0,0.963,-1
6.422943288,1.0815,1.66,6102.0,1.016,0
6.90522317,3.533,4.54,6596.0,1.721,-1
1.5259105,3.114,2.63,6640.0,2.099,-1
4.27121961,2.9283,2.17,4702.0,0.67,-1
1.306984786,1.194,18.33,6102.0,1.026,-1
0.755109106,2.967,0.85,5452.0,0.815,-1
25.3239215,70.405,19.02,5128.0,0.668,-1
4.61225043,2.695,0.51,5495.0,0.961,0
7.99022379,3.273,1.97,5689.0,1.542,1
4.1749166,4.828,0.61,5910.0,0.94,-1
0.56678694,1.959,0.63,5341.0,0.808,-1
0.73094701,4.223,15.83,5767.0,0.837,-1
0.686994057,3.5252,35.3,5780.0,1.0,-1
1.324247867,1.4759,1.3,6557.0,1.406,-1
0.780632043,1.4109,79.67,5354.0,2.18,-1
0.730947169,4.396,14.43,5514.0,0.826,-1
41.16676097,2.2133,17.82,5193.0,0.805,-1
1.083736642,1.57912,237.84,5591.0,5.618,-1
2.45570369,3.1,55.95,5148.0,2.314,-1
0.64234875,1.3699,2.78,7089.0,2.584,-1
5.204286663,6.2598,16.0,5332.0,0.86,0
6.352090869,3.88771,18.9,5089.0,0.693,-1
1.877350712,1.7478,1.46,6382.0,1.059,-1
2.11552348,6.712,21.43,5900.0,0.951,-1
2.84573962,7.28,3.63,5557.0,2.372,-1
7.01476115,3.945,1.02,5912.0,0.87,-1
1.13357304,2.849,0.59,6147.0,0.954,-1
0.643468999,1.1108,0.88,5670.0,0.843,-1
112.645961,7.037,35.36,5895.0,0.991,-1
0.526887517,0.8971,0.58,3945.0,0.519,0
4.14244748,2.203,1.82,6785.0,2.124,-1
0.552834211,1.2887,18.09,5132.0,2.648,-1
0.758354475,4.56811,149.44,7131.0,1.83,-1
76.5369531,5.574,3.73,5596.0,1.466,1
3.43525124,4.509,25.43,5854.0,1.742,-1
0.962828092,4.411,40.82,6552.0,3.44,-1
3.11141514,3.074,0.7,6450.0,1.273,0
1.878156188,2.058,2.51,5075.0,0.67,-1
7.81153999,5.984,23.56,5150.0,0.71,-1
0.993488979,1.9694,17.9,5811.0,0.998,-1
1.334104585,3.14624,44.9,6319.0,1.083,-1
2.115498574,6.738,25.84,5917.0,1.0,-1
6.49676881,2.527,3.74,6418.0,3.049,-1
2.057499811,2.569,1.27,4620.0,0.736,-1
10.5856758,4.911,1.49,6246.0,1.092,-1
2.69633621,5.238,15.78,6106.0,0.923,-1
11.2580745,23.516,2.14,4257.0,0.586,-1
